date,regime,total_params,train_params,non_train_params,test_loss,train_loss,valid_loss,train_time (s),epochs,input_size,batch_size,network_width,hidden_layers,activation_fn,train_proportion,test_proportion,valid_proportion,device,optimizer_name,optimizer_params,loss_fn,custom_arch,R2_test,R2_train,R2_valid,MSE_test,MSE_train,MSE_valid,MAE_test,MAE_train,MAE_valid,hellinger_dist_test,hellinger_dist_train,hellinger_dist_valid,infidelity,exponential_lr,width_sequence,n_hidden_layers
20260627_024254,h=0.5,8444145.0,8444145.0,0.0,0.8471,0.2149,1.1379,17.72,60.0,"(32, 12)",40.0,16_2048_4096,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.555,0.9201,0.5934,0.8424,0.2151,1.1086,0.7301,0.357,0.8358,0.0353,5.3534,0.0486,0.2045,True,,3
20260627_024254,h=0.5,48945.0,48945.0,0.0,0.4698,0.0476,0.9819,10.16,60.0,"(32, 12)",40.0,256_16_2048,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7507,0.9823,0.6386,0.4719,0.0476,0.9855,0.5618,0.1696,0.8354,0.0202,5.3723,0.0312,0.1239,True,,3
20260627_024254,h=0.5,96385.0,96385.0,0.0,2.9033,2.224,2.8466,9.44,60.0,"(32, 12)",40.0,2048_32,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-0.5207,0.1732,0.0348,2.8789,2.2258,2.6318,1.4554,1.2027,1.2758,0.0533,4.6623,0.0775,0.5402,True,,2
20260627_024254,h=0.5,36465.0,36465.0,0.0,0.5206,0.0108,0.6441,10.26,60.0,"(32, 12)",40.0,16_128_256,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.00099, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7242,0.996,0.7641,0.5222,0.0108,0.6432,0.6627,0.0772,0.7514,0.0136,5.4461,0.0189,0.0875,True,,3
20260627_024254,h=0.5,41729.0,41729.0,0.0,12.179,10.4248,6.0888,10.14,60.0,"(32, 12)",40.0,512_64_16,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-5.4625,-2.8751,-1.3007,12.2341,10.4325,6.2733,3.2606,2.9345,2.2189,0.0571,3.8792,0.079,0.6178,True,,3
20260627_024254,h=0.5,800193.0,800193.0,0.0,0.1885,0.0497,0.6633,10.1,60.0,"(32, 12)",40.0,64_4096_128,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.9004,0.9815,0.7566,0.1886,0.0498,0.6638,0.354,0.162,0.7154,0.0154,5.3733,0.0235,0.1441,True,,3
20260627_024254,h=0.5,42593.0,42593.0,0.0,0.3672,0.0288,1.1991,10.14,60.0,"(32, 12)",40.0,512_32_512,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.8066,0.9893,0.5694,0.3661,0.0288,1.174,0.4797,0.125,0.9899,0.0177,5.3746,0.0289,0.0943,True,,3
20260627_024254,h=0.5,135041.0,135041.0,0.0,0.6466,0.169,1.7377,10.14,60.0,"(32, 12)",40.0,128_512_128,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.6617,0.9372,0.3553,0.6405,0.1692,1.7578,0.6302,0.3074,1.1018,0.0318,5.2301,0.0415,0.2675,True,,3
20260627_024254,h=0.5,1345025.0,1345025.0,0.0,0.4319,0.008,0.5961,10.13,60.0,"(32, 12)",40.0,2048_512_512,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7722,0.997,0.7774,0.4313,0.0079,0.6069,0.544,0.0651,0.7531,0.016,5.4521,0.0151,0.087,True,,3
20260627_024254,h=0.5,2182721.0,2182721.0,0.0,11.8448,9.9402,5.8458,10.32,60.0,"(32, 12)",40.0,512_4096_16,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-5.2359,-2.6946,-1.2079,11.8052,9.9465,6.0203,3.1978,2.8353,2.1679,0.0567,4.1428,0.079,0.6103,True,,3
20260627_024254,h=0.5,3166721.0,3166721.0,0.0,0.4374,0.0146,1.1338,11.4,60.0,"(32, 12)",40.0,512_4096_256,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7684,0.9946,0.5731,0.4385,0.0146,1.1642,0.5313,0.0865,1.0306,0.0178,5.4257,0.022,0.1268,True,,3
20260627_024254,h=0.5,1588097.0,1588097.0,0.0,0.4204,0.0228,1.1918,10.17,60.0,"(32, 12)",40.0,128_4096_256,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7783,0.9915,0.5648,0.4196,0.0228,1.1867,0.5144,0.1086,1.0386,0.0185,5.4141,0.0216,0.144,True,,3
20260627_024254,h=0.5,6145.0,6145.0,0.0,0.5596,0.0049,1.3642,9.59,60.0,"(32, 12)",40.0,128_32,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.00099, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7033,0.9982,0.5086,0.5617,0.0049,1.3399,0.6251,0.0544,1.1307,0.0186,5.458,0.0207,0.1015,True,,2
20260627_024254,h=0.5,2374593.0,2374593.0,0.0,0.5481,0.0151,1.1907,10.43,60.0,"(32, 12)",40.0,64_4096_512,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7094,0.9944,0.5783,0.5502,0.0151,1.1497,0.5963,0.0966,0.9807,0.0283,5.438,0.024,0.1121,True,,3
20260627_024254,h=0.5,333185.0,333185.0,0.0,0.2689,0.0166,0.5459,10.11,60.0,"(32, 12)",40.0,128_512_512,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.858,0.9938,0.7997,0.2688,0.0166,0.5462,0.4278,0.1001,0.6502,0.0156,5.421,0.0198,0.0654,True,,3
20260627_024254,h=0.5,28769.0,28769.0,0.0,0.41,0.0542,1.6544,10.09,60.0,"(32, 12)",40.0,512_32_128,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7808,0.9798,0.4037,0.4149,0.0544,1.626,0.4943,0.1708,1.1548,0.0217,5.3143,0.0328,0.1645,True,,3
20260627_024254,h=0.5,209265.0,209265.0,0.0,3.8171,3.7278,2.8245,10.19,60.0,"(32, 12)",40.0,16_4096_32,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-1.0174,-0.3854,-0.0205,3.8192,3.7299,2.7826,1.7039,1.638,1.3475,0.0571,3.8679,0.0793,0.6126,True,,3
20260627_024254,h=0.5,1146881.0,1146881.0,0.0,0.4006,0.0334,0.8503,10.09,60.0,"(32, 12)",40.0,2048_512_128,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7878,0.9876,0.6841,0.4016,0.0334,0.8613,0.5339,0.1137,0.8743,0.0186,5.388,0.0203,0.1775,True,,3
20260627_024254,h=0.5,166337.0,166337.0,0.0,0.3316,0.0947,0.7935,10.13,60.0,"(32, 12)",40.0,2048_64_64,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.8241,0.9648,0.7083,0.333,0.0949,0.7954,0.4734,0.2008,0.8305,0.021,5.3121,0.023,0.2264,True,,3
20260627_024254,h=0.5,206081.0,206081.0,0.0,0.3367,0.0169,1.2273,10.23,60.0,"(32, 12)",40.0,512_256_256,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.8234,0.9937,0.5568,0.3344,0.0169,1.2085,0.44,0.096,1.0366,0.0173,5.4112,0.0246,0.1025,True,,3
20260627_024254,h=0.5,4337.0,4337.0,0.0,0.491,0.0074,0.9007,10.13,60.0,"(32, 12)",40.0,128_16_16,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.00099, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7402,0.9973,0.668,0.4918,0.0074,0.9052,0.6043,0.065,0.9236,0.0157,5.4555,0.0186,0.1047,True,,3
20260627_024254,h=0.5,193185.0,193185.0,0.0,10.3688,8.8708,5.4028,10.14,60.0,"(32, 12)",40.0,4096_32_16,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,-4.4815,-2.2997,-0.9933,10.3771,8.8835,5.4353,2.9825,2.6802,2.0432,0.0567,3.9219,0.0789,0.6012,True,,3
20260627_024254,h=0.5,1425.0,1425.0,0.0,0.8586,0.0166,1.4765,10.1,60.0,"(32, 12)",40.0,16_32_16,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.00099, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.546,0.9938,0.4477,0.8596,0.0166,1.5061,0.7918,0.1,1.1949,0.0238,5.435,0.02,0.1859,True,,3
20260627_024254,h=0.5,82161.0,82161.0,0.0,1.4097,0.7298,4.3846,9.43,60.0,"(32, 12)",40.0,16_4096,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.2448,0.7294,-0.6861,1.4297,0.7286,4.5974,0.8409,0.6492,1.6763,0.0457,5.1458,0.0711,0.4107,True,,2
20260627_024254,h=0.5,1825.0,1825.0,0.0,0.6204,0.0199,0.6667,10.08,60.0,"(32, 12)",40.0,16_16_64,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.00099, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.6749,0.9926,0.7522,0.6154,0.0199,0.6756,0.6847,0.1093,0.7645,0.0175,5.4328,0.0181,0.1435,True,,3
20260627_024254,h=0.5,272641.0,272641.0,0.0,0.2859,0.009,0.7389,10.19,60.0,"(32, 12)",40.0,512_256_512,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.8488,0.9967,0.7301,0.2863,0.009,0.7359,0.4548,0.0725,0.81,0.0134,5.4292,0.021,0.0639,True,,3
20260627_024254,h=0.5,2641921.0,2641921.0,0.0,0.4112,0.0485,1.2322,10.84,60.0,"(32, 12)",40.0,512_4096_128,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7823,0.982,0.5497,0.4121,0.0486,1.2277,0.5631,0.1371,1.0401,0.0195,5.3598,0.0241,0.2068,True,,3
20260627_024254,h=0.5,8417.0,8417.0,0.0,0.7723,0.0053,2.1916,10.1,60.0,"(32, 12)",40.0,128_32_64,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.00099, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.596,0.998,0.1829,0.7647,0.0054,2.2279,0.6779,0.0566,1.4403,0.0224,5.4511,0.0264,0.1693,True,,3
20260627_024254,h=0.5,128305.0,128305.0,0.0,0.3672,0.0686,0.8752,10.08,60.0,"(32, 12)",40.0,4096_16_64,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.8051,0.9748,0.6735,0.369,0.0678,0.8902,0.5089,0.1752,0.8789,0.0202,5.3401,0.0241,0.2088,True,,3
20260627_024254,h=0.5,1063297.0,1063297.0,0.0,0.3283,0.0441,1.1853,10.15,60.0,"(32, 12)",40.0,128_4096_128,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.8266,0.9836,0.5625,0.3282,0.0443,1.1928,0.4495,0.148,1.0055,0.0193,5.3775,0.0261,0.1694,True,,3
20260627_024254,h=0.5,273009.0,273009.0,0.0,1.6192,0.405,4.0235,10.18,60.0,"(32, 12)",40.0,16_128_2048,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.1383,0.8497,-0.4892,1.6313,0.4047,4.0606,0.9647,0.4955,1.6221,0.0475,5.2764,0.0714,0.3735,True,,3
20260627_024254,h=0.5,1324993.0,1324993.0,0.0,0.5195,0.0271,0.9133,10.22,60.0,"(32, 12)",40.0,64_4096_256,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7242,0.9899,0.6655,0.522,0.0271,0.9122,0.598,0.1217,0.8689,0.0203,5.4103,0.0218,0.1556,True,,3
20260627_024254,h=0.5,201089.0,201089.0,0.0,0.3047,0.0492,1.4523,10.47,60.0,"(32, 12)",40.0,128_512_256,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.8426,0.9818,0.4812,0.298,0.049,1.4145,0.4334,0.1665,1.067,0.0182,5.3453,0.0309,0.1311,True,,3
20260627_024254,h=0.5,6337.0,6337.0,0.0,0.6678,0.0066,1.4615,10.22,60.0,"(32, 12)",40.0,64_64_16,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.00099, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.6481,0.9976,0.4645,0.6663,0.0066,1.4602,0.6853,0.0611,1.1813,0.021,5.449,0.0206,0.1422,True,,3
20260627_024254,h=0.5,2637697.0,2637697.0,0.0,0.3892,0.013,0.7455,10.71,60.0,"(32, 12)",40.0,128_4096_512,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7957,0.9952,0.7225,0.3867,0.013,0.7567,0.5256,0.0891,0.8321,0.0154,5.436,0.0168,0.0867,True,,3
20260627_024254,h=0.5,172801.0,172801.0,0.0,0.3894,0.0669,1.7706,10.23,60.0,"(32, 12)",40.0,512_256_128,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7921,0.9751,0.3682,0.3935,0.0669,1.7226,0.4826,0.1926,1.1842,0.0219,5.3424,0.0319,0.2032,True,,3
20260627_024254,h=0.5,4216321.0,4216321.0,0.0,0.3272,0.0089,0.7716,12.4,60.0,"(32, 12)",40.0,512_4096_512,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.8272,0.9967,0.7139,0.3271,0.0089,0.78,0.4721,0.0719,0.8513,0.0143,5.4533,0.0159,0.0802,True,,3
20260627_024254,h=0.5,12161.0,12161.0,0.0,0.4331,0.0036,1.0624,9.45,60.0,"(32, 12)",40.0,256_32,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.00099, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7725,0.9987,0.6021,0.4306,0.0036,1.085,0.4943,0.0466,1.0033,0.0184,5.4555,0.0205,0.0959,True,,2
20260627_024254,h=0.5,169473.0,169473.0,0.0,0.7236,0.3628,2.3237,10.16,60.0,"(32, 12)",40.0,256_512_64,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.6262,0.8651,0.1383,0.7076,0.3633,2.3496,0.6338,0.4376,1.2219,0.0347,5.0705,0.0534,0.3583,True,,3
20260627_024254,h=0.5,1212929.0,1212929.0,0.0,0.4859,0.0068,1.1848,10.21,60.0,"(32, 12)",40.0,2048_512_256,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.744,0.9975,0.5599,0.4846,0.0068,1.2,0.6005,0.0598,1.07,0.0155,5.4469,0.0194,0.1228,True,,3
20260627_024254,h=0.5,281249.0,281249.0,0.0,0.7942,0.1816,1.632,10.16,60.0,"(32, 12)",40.0,32_64_4096,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.5766,0.9325,0.4062,0.8015,0.1817,1.6191,0.7118,0.3279,1.0504,0.0346,5.3261,0.0438,0.2346,True,,3
20260627_024254,h=0.5,33377.0,33377.0,0.0,0.4109,0.0362,1.1338,10.23,60.0,"(32, 12)",40.0,512_32_256,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7837,0.9865,0.6013,0.4096,0.0363,1.087,0.5389,0.143,0.9442,0.0174,5.3789,0.0277,0.1228,True,,3
20260627_024254,h=0.5,40065.0,40065.0,0.0,0.6866,0.2512,1.9345,10.17,60.0,"(32, 12)",40.0,64_64_512,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.6358,0.9066,0.2677,0.6896,0.2514,1.9968,0.6267,0.3807,1.1725,0.0324,5.2315,0.0452,0.2224,True,,3
20260627_024254,h=0.5,400833.0,400833.0,0.0,0.4817,0.0666,1.461,10.23,60.0,"(32, 12)",40.0,64_2048_128,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.000334, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.7456,0.9753,0.4647,0.4816,0.0666,1.4596,0.5553,0.1923,1.0677,0.0232,5.3301,0.0343,0.1794,True,,3
20260627_024254,h=0.5,5809.0,5809.0,0.0,0.4128,0.0082,0.6374,10.26,60.0,"(32, 12)",40.0,16_64_64,custom,gelu,0.7,0.2,0.1,cuda,Adam,"{'lr': 0.00099, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 0, 'amsgrad': False, 'maximize': False, 'foreach': None, 'capturable': False, 'differentiable': False, 'fused': None, 'decoupled_weight_decay': False, 'initial_lr': 0.001}",MSELoss,True,0.782,0.9969,0.7596,0.4127,0.0082,0.6555,0.5385,0.0704,0.7379,0.0155,5.448,0.0156,0.1096,True,,3
